respondent_id,date,market,segment,brand,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R03129,2024-10-28,ID,millennial,brand_a,0,1,0,4,3,4,3,2,0,1
R03130,2024-10-28,ID,millennial,brand_a,0,0,1,3,3,3,4,3,0,0
R03131,2024-10-28,ID,millennial,brand_a,1,1,1,4,2,4,3,3,0,1
R03132,2024-10-28,ID,millennial,brand_a,1,0,1,3,3,1,3,4,1,0
R03133,2024-10-28,ID,family,brand_a,0,0,0,2,2,3,2,2,0,1
R03134,2024-10-28,ID,family,brand_a,1,1,0,3,1,3,2,2,0,1
R03135,2024-10-28,ID,family,brand_a,1,1,1,3,2,4,4,3,0,1
R03136,2024-10-28,ID,family,brand_a,1,1,1,2,4,3,2,3,1,0
R03137,2024-10-28,ID,family,brand_a,0,1,1,2,3,3,3,4,0,0
R03138,2024-10-28,ID,family,brand_a,1,0,0,3,2,3,3,2,1,1
R03139,2024-10-28,ID,family,brand_a,0,1,1,2,2,5,3,2,0,1
R03140,2024-10-28,ID,family,brand_a,1,1,1,3,2,3,4,1,0,1
R03141,2024-10-28,ID,family,brand_a,0,1,1,3,3,4,3,3,1,1
R03142,2024-10-28,ID,family,brand_a,0,1,1,1,2,4,4,3,0,1
R03143,2024-10-28,ID,family,brand_a,0,0,0,4,2,4,2,3,1,0
R03144,2024-10-28,ID,family,brand_a,0,1,1,3,4,2,4,4,0,0
R03145,2024-10-28,ID,family,brand_a,1,0,0,3,5,4,1,3,0,1
R03146,2024-10-28,ID,family,brand_a,1,1,1,3,3,3,3,2,0,0
R03147,2024-10-28,ID,family,brand_a,1,1,0,2,2,2,2,2,0,1
R03148,2024-10-28,ID,family,brand_a,1,0,0,4,2,3,3,3,0,0
R03149,2024-10-28,ID,family,brand_a,0,0,0,2,2,4,1,4,0,0
R03150,2024-10-28,ID,family,brand_a,1,0,0,2,2,4,2,2,1,1
R03151,2024-10-28,ID,premium_seekers,brand_a,1,0,0,3,4,3,2,2,0,0
R03152,2024-10-28,ID,premium_seekers,brand_a,0,0,1,3,4,2,3,4,0,0
R03153,2024-10-28,ID,premium_seekers,brand_a,0,1,1,4,3,2,4,4,0,0
R03154,2024-10-28,ID,premium_seekers,brand_a,0,1,1,3,3,4,3,2,0,1
R03155,2024-10-28,ID,premium_seekers,brand_a,0,0,1,3,3,5,4,3,0,0
R03156,2024-10-28,ID,premium_seekers,brand_a,0,0,1,2,2,5,2,1,0,1
R03157,2024-10-28,ID,premium_seekers,brand_a,1,0,1,3,4,2,4,3,1,0
R03158,2024-10-28,ID,premium_seekers,brand_a,1,1,0,3,3,4,3,3,1,0
R03159,2024-10-28,ID,premium_seekers,brand_a,0,0,1,3,2,3,1,3,0,1
R03160,2024-10-28,ID,premium_seekers,brand_a,0,1,0,2,2,4,1,3,1,1
R03161,2024-10-28,ID,premium_seekers,brand_a,0,0,1,2,2,4,2,2,1,1
R03162,2024-10-28,ID,premium_seekers,brand_a,1,0,1,3,4,2,4,4,1,0
R03163,2024-10-28,ID,premium_seekers,brand_a,0,1,1,3,3,3,3,3,0,1
R03164,2024-10-28,ID,premium_seekers,brand_a,0,0,0,2,2,2,3,2,0,1
R03165,2024-10-28,ID,premium_seekers,brand_a,0,0,0,3,4,1,3,4,0,1
R03166,2024-10-28,ID,premium_seekers,brand_a,1,1,0,3,3,2,3,4,1,0
R03167,2024-10-28,ID,premium_seekers,brand_a,0,1,0,2,1,5,2,1,1,1
R03168,2024-10-28,ID,premium_seekers,brand_a,1,0,0,4,2,4,2,3,0,0
R03169,2024-11-04,ID,gen_z,brand_a,1,0,0,4,2,3,4,4,0,1
R03170,2024-11-04,ID,gen_z,brand_a,1,1,0,3,2,2,2,4,0,1
R03171,2024-11-04,ID,gen_z,brand_a,0,0,0,2,1,4,4,2,0,1
R03172,2024-11-04,ID,gen_z,brand_a,1,1,1,5,4,2,3,2,1,0
R03173,2024-11-04,ID,gen_z,brand_a,0,1,0,2,2,3,1,4,0,1
R03174,2024-11-04,ID,gen_z,brand_a,1,1,1,3,2,1,4,4,0,0
R03175,2024-11-04,ID,gen_z,brand_a,1,1,1,4,4,3,3,2,0,1
R03176,2024-11-04,ID,gen_z,brand_a,1,0,0,2,1,4,2,1,0,0
R03177,2024-11-04,ID,gen_z,brand_a,0,1,1,1,4,4,3,1,0,1
R03178,2024-11-04,ID,gen_z,brand_a,1,0,0,3,2,3,2,3,0,0
R03179,2024-11-04,ID,gen_z,brand_a,1,0,1,2,4,3,4,3,0,0
R03180,2024-11-04,ID,gen_z,brand_a,1,1,0,3,2,3,1,3,0,0
R03181,2024-11-04,ID,gen_z,brand_a,1,1,1,2,3,3,3,2,1,0
R03182,2024-11-04,ID,gen_z,brand_a,0,1,1,3,1,4,2,1,0,1
R03183,2024-11-04,ID,gen_z,brand_a,0,0,0,1,2,5,1,1,0,1
R03184,2024-11-04,ID,gen_z,brand_a,1,1,0,4,4,2,3,5,1,0
R03185,2024-11-04,ID,gen_z,brand_a,0,1,0,5,4,1,4,5,1,1
R03186,2024-11-04,ID,gen_z,brand_a,0,0,1,3,3,5,2,4,0,0
R03187,2024-11-04,ID,millennial,brand_a,1,0,1,3,2,2,2,4,0,1
R03188,2024-11-04,ID,millennial,brand_a,1,1,0,3,3,2,3,3,0,1
R03189,2024-11-04,ID,millennial,brand_a,0,0,0,2,3,4,2,2,0,1
R03190,2024-11-04,ID,millennial,brand_a,0,0,0,3,4,2,3,5,0,1
R03191,2024-11-04,ID,millennial,brand_a,1,1,1,3,4,1,4,5,1,0
R03192,2024-11-04,ID,millennial,brand_a,0,1,0,3,2,4,3,3,0,1
R03193,2024-11-04,ID,millennial,brand_a,0,0,0,1,3,3,4,2,0,0
R03194,2024-11-04,ID,millennial,brand_a,0,1,0,3,2,3,2,4,1,0
R03195,2024-11-04,ID,millennial,brand_a,1,1,1,4,2,4,3,3,0,0
R03196,2024-11-04,ID,millennial,brand_a,0,0,0,2,2,4,2,2,0,1
R03197,2024-11-04,ID,millennial,brand_a,1,1,1,4,2,3,3,2,1,1
R03198,2024-11-04,ID,millennial,brand_a,1,0,0,2,3,4,2,1,0,1
R03199,2024-11-04,ID,millennial,brand_a,0,0,0,3,2,2,3,3,0,1
R03200,2024-11-04,ID,millennial,brand_a,0,1,1,3,3,4,3,3,1,0
R03201,2024-11-04,ID,millennial,brand_a,0,1,0,3,2,4,2,3,1,1
R03202,2024-11-04,ID,millennial,brand_a,1,0,0,3,1,4,4,2,0,1
R03203,2024-11-04,ID,millennial,brand_a,1,1,0,4,3,3,3,4,1,0
R03204,2024-11-04,ID,millennial,brand_a,1,0,1,3,3,2,2,2,1,0
R03205,2024-11-04,ID,family,brand_a,0,1,0,3,3,4,2,2,1,0
R03206,2024-11-04,ID,family,brand_a,1,0,1,2,3,4,3,4,0,1
R03207,2024-11-04,ID,family,brand_a,0,0,1,3,3,5,1,2,0,1
R03208,2024-11-04,ID,family,brand_a,0,0,0,1,2,5,2,2,1,1
R03209,2024-11-04,ID,family,brand_a,1,0,1,3,4,2,4,4,0,1
R03210,2024-11-04,ID,family,brand_a,1,1,0,4,2,4,3,4,1,0
R03211,2024-11-04,ID,family,brand_a,1,1,0,3,2,2,1,3,0,0
R03212,2024-11-04,ID,family,brand_a,0,0,0,3,1,4,3,2,0,0
R03213,2024-11-04,ID,family,brand_a,1,1,0,4,4,3,5,4,1,0
R03214,2024-11-04,ID,family,brand_a,1,0,0,3,2,4,3,2,0,1
R03215,2024-11-04,ID,family,brand_a,1,1,1,3,3,2,4,4,0,0
R03216,2024-11-04,ID,family,brand_a,0,0,1,4,3,4,2,2,1,1
R03217,2024-11-04,ID,family,brand_a,0,0,0,4,3,3,2,2,0,0
R03218,2024-11-04,ID,family,brand_a,0,0,1,3,3,4,3,3,1,0
R03219,2024-11-04,ID,family,brand_a,1,1,0,2,3,3,3,4,0,0
R03220,2024-11-04,ID,family,brand_a,0,1,0,3,1,4,2,3,1,0
R03221,2024-11-04,ID,family,brand_a,0,0,0,3,2,3,3,2,1,1
R03222,2024-11-04,ID,family,brand_a,1,0,0,3,2,3,3,2,0,0
R03223,2024-11-04,ID,premium_seekers,brand_a,0,0,0,4,2,4,3,3,0,1
R03224,2024-11-04,ID,premium_seekers,brand_a,1,1,1,3,3,4,4,2,0,1
R03225,2024-11-04,ID,premium_seekers,brand_a,0,1,0,3,4,2,4,4,0,0
R03226,2024-11-04,ID,premium_seekers,brand_a,1,0,0,3,3,4,4,3,1,1
R03227,2024-11-04,ID,premium_seekers,brand_a,1,1,1,3,4,3,2,3,1,0
R03228,2024-11-04,ID,premium_seekers,brand_a,1,1,1,2,2,5,3,2,1,0
R03229,2024-11-04,ID,premium_seekers,brand_a,1,1,1,4,3,4,2,1,0,1
R03230,2024-11-04,ID,premium_seekers,brand_a,1,1,0,2,4,4,4,3,0,1
R03231,2024-11-04,ID,premium_seekers,brand_a,0,0,0,3,1,3,2,2,1,0
R03232,2024-11-04,ID,premium_seekers,brand_a,0,1,1,4,2,3,1,2,0,1
R03233,2024-11-04,ID,premium_seekers,brand_a,0,1,1,4,4,4,2,4,1,1
R03234,2024-11-04,ID,premium_seekers,brand_a,1,0,1,4,4,1,3,3,0,0
R03235,2024-11-04,ID,premium_seekers,brand_a,0,0,0,2,1,4,2,2,0,0
R03236,2024-11-04,ID,premium_seekers,brand_a,1,0,0,4,4,4,4,3,0,0
R03237,2024-11-04,ID,premium_seekers,brand_a,0,1,0,3,2,3,3,2,0,0
R03238,2024-11-04,ID,premium_seekers,brand_a,0,0,0,1,1,4,3,3,1,1
R03239,2024-11-04,ID,premium_seekers,brand_a,0,1,1,2,3,4,3,3,0,1
R03240,2024-11-04,ID,premium_seekers,brand_a,0,0,0,1,3,3,3,2,1,1
R03241,2024-11-11,ID,gen_z,brand_a,0,0,0,1,1,5,1,2,0,1
R03242,2024-11-11,ID,gen_z,brand_a,1,0,1,3,3,2,3,3,0,0
R03243,2024-11-11,ID,gen_z,brand_a,1,0,1,2,2,2,3,3,1,0
R03244,2024-11-11,ID,gen_z,brand_a,0,1,0,4,3,4,2,4,1,1
R03245,2024-11-11,ID,gen_z,brand_a,0,0,0,1,2,5,2,2,0,1
R03246,2024-11-11,ID,gen_z,brand_a,0,0,1,3,4,3,3,3,1,1
R03247,2024-11-11,ID,gen_z,brand_a,1,1,1,3,3,3,3,5,1,0
R03248,2024-11-11,ID,gen_z,brand_a,0,1,1,2,3,3,3,3,1,1
R03249,2024-11-11,ID,gen_z,brand_a,0,1,1,3,2,2,3,3,0,1
R03250,2024-11-11,ID,gen_z,brand_a,0,1,1,4,3,2,3,2,1,1
R03251,2024-11-11,ID,gen_z,brand_a,0,0,1,3,3,4,3,3,1,0
R03252,2024-11-11,ID,gen_z,brand_a,0,0,0,3,2,4,2,1,0,1
R03253,2024-11-11,ID,gen_z,brand_a,0,0,0,2,3,3,3,2,0,1
R03254,2024-11-11,ID,gen_z,brand_a,0,0,1,3,3,3,3,2,1,1
R03255,2024-11-11,ID,gen_z,brand_a,1,1,1,4,2,2,4,4,0,0
R03256,2024-11-11,ID,gen_z,brand_a,1,0,0,4,2,4,3,4,0,0
R03257,2024-11-11,ID,gen_z,brand_a,1,0,0,2,3,3,3,2,0,1
R03258,2024-11-11,ID,gen_z,brand_a,1,0,0,2,2,4,2,2,0,1
R03259,2024-11-11,ID,millennial,brand_a,1,1,1,3,2,3,2,3,0,1
R03260,2024-11-11,ID,millennial,brand_a,1,1,0,4,4,1,4,2,1,0
R03261,2024-11-11,ID,millennial,brand_a,1,1,1,4,4,4,3,4,0,1
R03262,2024-11-11,ID,millennial,brand_a,0,1,0,3,2,3,3,3,1,1
R03263,2024-11-11,ID,millennial,brand_a,0,0,0,3,2,3,3,3,1,1
R03264,2024-11-11,ID,millennial,brand_a,1,1,1,5,4,3,4,4,0,1
R03265,2024-11-11,ID,millennial,brand_a,0,0,1,4,3,3,4,2,0,0
R03266,2024-11-11,ID,millennial,brand_a,1,1,0,3,5,2,3,5,1,0
R03267,2024-11-11,ID,millennial,brand_a,0,0,0,1,3,3,3,2,0,0
R03268,2024-11-11,ID,millennial,brand_a,0,0,1,2,3,4,2,1,0,1
R03269,2024-11-11,ID,millennial,brand_a,0,0,0,4,2,2,2,3,0,0
R03270,2024-11-11,ID,millennial,brand_a,0,0,1,4,4,4,3,3,1,0
R03271,2024-11-11,ID,millennial,brand_a,0,0,0,3,3,2,3,2,0,0
R03272,2024-11-11,ID,millennial,brand_a,1,1,0,3,3,4,2,2,1,1
R03273,2024-11-11,ID,millennial,brand_a,1,0,0,1,2,5,4,4,0,0
R03274,2024-11-11,ID,millennial,brand_a,0,0,1,3,2,4,1,1,0,0
R03275,2024-11-11,ID,millennial,brand_a,0,0,0,2,2,3,2,1,1,1
R03276,2024-11-11,ID,millennial,brand_a,1,1,0,4,3,3,2,5,1,0
R03277,2024-11-11,ID,family,brand_a,1,1,1,2,2,4,2,2,1,0
R03278,2024-11-11,ID,family,brand_a,0,0,0,3,3,3,4,3,0,0
R03279,2024-11-11,ID,family,brand_a,1,0,0,2,1,3,1,2,0,1
R03280,2024-11-11,ID,family,brand_a,1,1,0,2,2,4,2,3,1,0
R03281,2024-11-11,ID,family,brand_a,1,0,1,4,4,1,3,3,1,1
R03282,2024-11-11,ID,family,brand_a,1,0,0,3,1,3,3,2,1,1
R03283,2024-11-11,ID,family,brand_a,0,1,0,2,2,5,2,3,0,1
R03284,2024-11-11,ID,family,brand_a,1,1,0,3,2,3,3,2,0,1
R03285,2024-11-11,ID,family,brand_a,1,0,0,4,4,3,3,2,0,0
R03286,2024-11-11,ID,family,brand_a,1,0,1,3,4,3,4,4,1,0
R03287,2024-11-11,ID,family,brand_a,0,0,0,2,1,4,2,2,0,1
R03288,2024-11-11,ID,family,brand_a,1,0,0,1,2,4,2,1,1,0
R03289,2024-11-11,ID,family,brand_a,1,0,0,4,3,2,3,4,0,0
R03290,2024-11-11,ID,family,brand_a,0,0,1,2,2,4,2,3,0,1
R03291,2024-11-11,ID,family,brand_a,1,1,1,3,2,2,2,3,1,1
R03292,2024-11-11,ID,family,brand_a,0,0,0,2,3,5,2,2,0,1
R03293,2024-11-11,ID,family,brand_a,0,0,1,3,3,3,3,2,0,0
R03294,2024-11-11,ID,family,brand_a,1,0,0,2,2,5,3,2,0,0
R03295,2024-11-11,ID,premium_seekers,brand_a,0,1,1,4,2,4,3,3,1,0
R03296,2024-11-11,ID,premium_seekers,brand_a,0,0,0,3,2,3,3,3,1,1
R03297,2024-11-11,ID,premium_seekers,brand_a,0,0,0,3,2,3,2,1,0,1
R03298,2024-11-11,ID,premium_seekers,brand_a,0,0,0,2,3,4,1,2,0,1
R03299,2024-11-11,ID,premium_seekers,brand_a,1,0,0,3,4,2,3,3,1,1
R03300,2024-11-11,ID,premium_seekers,brand_a,1,1,1,4,4,3,4,3,1,0
R03301,2024-11-11,ID,premium_seekers,brand_a,1,0,0,2,4,2,4,2,0,1
R03302,2024-11-11,ID,premium_seekers,brand_a,0,0,0,4,1,3,2,5,0,1
R03303,2024-11-11,ID,premium_seekers,brand_a,1,1,0,4,3,3,4,4,1,0
R03304,2024-11-11,ID,premium_seekers,brand_a,0,1,1,3,4,2,3,4,1,0
R03305,2024-11-11,ID,premium_seekers,brand_a,0,0,0,2,1,4,2,2,0,0
R03306,2024-11-11,ID,premium_seekers,brand_a,0,1,1,3,3,4,2,2,1,1
R03307,2024-11-11,ID,premium_seekers,brand_a,0,1,0,3,3,2,3,4,0,1
R03308,2024-11-11,ID,premium_seekers,brand_a,0,1,0,4,2,3,4,3,0,1
R03309,2024-11-11,ID,premium_seekers,brand_a,1,0,0,2,2,2,1,2,0,1
R03310,2024-11-11,ID,premium_seekers,brand_a,1,1,1,3,2,4,3,3,1,1
R03311,2024-11-11,ID,premium_seekers,brand_a,0,0,0,1,1,5,1,2,0,1
R03312,2024-11-11,ID,premium_seekers,brand_a,1,0,1,3,1,4,5,3,1,1
R03313,2024-11-18,ID,gen_z,brand_a,1,0,1,4,3,1,3,5,1,1
R03314,2024-11-18,ID,gen_z,brand_a,0,0,0,2,2,4,2,4,0,1
R03315,2024-11-18,ID,gen_z,brand_a,1,1,0,2,4,2,4,4,0,1
R03316,2024-11-18,ID,gen_z,brand_a,0,0,0,2,3,4,2,2,0,0
R03317,2024-11-18,ID,gen_z,brand_a,1,0,1,3,1,3,2,3,0,1
R03318,2024-11-18,ID,gen_z,brand_a,0,1,1,4,5,2,4,5,0,1
R03319,2024-11-18,ID,gen_z,brand_a,1,0,1,3,3,4,2,3,0,0
R03320,2024-11-18,ID,gen_z,brand_a,1,1,0,3,3,4,2,3,0,0
R03321,2024-11-18,ID,gen_z,brand_a,0,0,0,3,4,3,4,4,1,0
R03322,2024-11-18,ID,gen_z,brand_a,1,0,1,2,3,3,3,2,1,0
R03323,2024-11-18,ID,gen_z,brand_a,0,0,0,1,2,4,3,2,0,1
R03324,2024-11-18,ID,gen_z,brand_a,1,1,1,4,3,2,2,4,0,1
R03325,2024-11-18,ID,gen_z,brand_a,0,0,0,2,3,4,2,3,0,1
R03326,2024-11-18,ID,gen_z,brand_a,1,0,1,2,4,2,3,3,1,1
R03327,2024-11-18,ID,gen_z,brand_a,0,0,1,2,3,4,2,2,1,0
R03328,2024-11-18,ID,gen_z,brand_a,0,0,1,2,2,4,1,2,0,1
R03329,2024-11-18,ID,gen_z,brand_a,1,1,1,2,3,4,3,3,0,0
R03330,2024-11-18,ID,gen_z,brand_a,0,1,1,4,4,3,3,4,1,0
R03331,2024-11-18,ID,millennial,brand_a,1,1,1,4,3,2,3,3,0,0
R03332,2024-11-18,ID,millennial,brand_a,1,0,1,2,3,4,4,2,0,1
R03333,2024-11-18,ID,millennial,brand_a,1,1,1,3,4,3,1,4,1,1
R03334,2024-11-18,ID,millennial,brand_a,0,1,0,2,2,3,3,3,0,1
R03335,2024-11-18,ID,millennial,brand_a,1,1,0,4,4,3,4,5,1,0
R03336,2024-11-18,ID,millennial,brand_a,1,1,1,5,3,1,5,4,1,1
R03337,2024-11-18,ID,millennial,brand_a,1,0,0,4,2,3,2,4,1,1
R03338,2024-11-18,ID,millennial,brand_a,0,1,0,4,3,2,3,3,1,0
R03339,2024-11-18,ID,millennial,brand_a,0,0,0,4,2,4,2,3,0,0
R03340,2024-11-18,ID,millennial,brand_a,0,0,1,3,2,4,3,2,1,1
R03341,2024-11-18,ID,millennial,brand_a,1,0,1,2,4,3,3,3,1,1
R03342,2024-11-18,ID,millennial,brand_a,1,0,1,3,3,3,4,4,0,1
R03343,2024-11-18,ID,millennial,brand_a,1,0,1,2,2,5,3,2,0,1
R03344,2024-11-18,ID,millennial,brand_a,0,0,1,5,1,2,2,2,0,0
R03345,2024-11-18,ID,millennial,brand_a,1,0,0,5,4,2,2,4,1,1
R03346,2024-11-18,ID,millennial,brand_a,0,1,1,2,2,3,3,2,0,1
R03347,2024-11-18,ID,millennial,brand_a,1,0,1,3,3,3,3,3,1,0
R03348,2024-11-18,ID,millennial,brand_a,1,1,1,4,2,3,5,4,1,1
R03349,2024-11-18,ID,family,brand_a,0,0,1,2,2,2,2,3,0,1
R03350,2024-11-18,ID,family,brand_a,0,1,0,3,2,2,2,2,1,1
R03351,2024-11-18,ID,family,brand_a,1,1,0,3,3,4,2,3,1,0
R03352,2024-11-18,ID,family,brand_a,0,1,0,4,3,4,2,2,1,0
R03353,2024-11-18,ID,family,brand_a,0,0,1,2,3,5,2,4,0,1
R03354,2024-11-18,ID,family,brand_a,1,1,0,3,3,3,2,2,0,1
R03355,2024-11-18,ID,family,brand_a,0,0,0,2,2,2,2,3,0,1
R03356,2024-11-18,ID,family,brand_a,0,0,0,2,4,3,2,4,1,1
R03357,2024-11-18,ID,family,brand_a,1,0,0,2,4,3,2,2,1,0
R03358,2024-11-18,ID,family,brand_a,1,1,1,1,3,4,3,4,0,0
R03359,2024-11-18,ID,family,brand_a,0,0,1,2,3,3,4,2,1,0
R03360,2024-11-18,ID,family,brand_a,0,0,1,4,4,3,2,4,1,0
R03361,2024-11-18,ID,family,brand_a,1,1,1,2,3,4,4,4,0,1
R03362,2024-11-18,ID,family,brand_a,0,1,0,2,2,4,1,3,0,1
R03363,2024-11-18,ID,family,brand_a,0,0,0,1,2,4,2,2,1,1
R03364,2024-11-18,ID,family,brand_a,1,1,0,4,5,3,4,4,1,1
R03365,2024-11-18,ID,family,brand_a,0,0,0,2,3,5,2,2,1,1
R03366,2024-11-18,ID,family,brand_a,0,0,1,3,4,3,3,3,1,0
R03367,2024-11-18,ID,premium_seekers,brand_a,0,1,1,1,3,5,3,2,0,0
R03368,2024-11-18,ID,premium_seekers,brand_a,0,1,1,3,4,5,4,2,1,0
R03369,2024-11-18,ID,premium_seekers,brand_a,0,1,1,2,2,4,3,3,1,1
R03370,2024-11-18,ID,premium_seekers,brand_a,0,0,1,3,2,4,2,2,0,0
R03371,2024-11-18,ID,premium_seekers,brand_a,1,0,1,2,2,3,3,2,0,1
R03372,2024-11-18,ID,premium_seekers,brand_a,0,0,0,3,2,3,3,3,0,1
R03373,2024-11-18,ID,premium_seekers,brand_a,1,1,1,3,2,2,4,3,1,1
R03374,2024-11-18,ID,premium_seekers,brand_a,1,1,1,4,3,2,4,3,0,0
R03375,2024-11-18,ID,premium_seekers,brand_a,1,1,1,5,4,2,4,4,1,1
R03376,2024-11-18,ID,premium_seekers,brand_a,0,0,0,3,1,4,2,1,0,0
R03377,2024-11-18,ID,premium_seekers,brand_a,0,0,1,3,3,4,4,3,1,0
R03378,2024-11-18,ID,premium_seekers,brand_a,1,0,1,4,2,2,4,4,0,0
R03379,2024-11-18,ID,premium_seekers,brand_a,0,0,0,2,2,2,1,2,0,1
R03380,2024-11-18,ID,premium_seekers,brand_a,0,1,1,2,2,3,5,2,1,1
R03381,2024-11-18,ID,premium_seekers,brand_a,0,1,1,3,3,4,2,3,1,1
R03382,2024-11-18,ID,premium_seekers,brand_a,0,0,1,4,4,2,4,4,1,0
R03383,2024-11-18,ID,premium_seekers,brand_a,0,1,0,3,3,4,1,4,1,1
R03384,2024-11-18,ID,premium_seekers,brand_a,0,1,1,2,2,4,3,1,1,0
R03385,2024-11-25,ID,gen_z,brand_a,0,0,0,2,3,4,2,2,0,1
R03386,2024-11-25,ID,gen_z,brand_a,0,1,1,3,4,2,3,3,0,1
R03387,2024-11-25,ID,gen_z,brand_a,1,1,1,2,2,4,2,1,0,1
R03388,2024-11-25,ID,gen_z,brand_a,0,1,0,2,2,4,1,1,0,1
R03389,2024-11-25,ID,gen_z,brand_a,0,0,1,3,3,3,1,1,0,1
R03390,2024-11-25,ID,gen_z,brand_a,1,1,1,3,5,2,4,4,1,1
R03391,2024-11-25,ID,gen_z,brand_a,1,0,1,1,2,4,4,2,0,0
R03392,2024-11-25,ID,gen_z,brand_a,0,0,0,2,1,4,2,3,1,0
R03393,2024-11-25,ID,gen_z,brand_a,0,0,1,4,3,2,2,4,1,1
R03394,2024-11-25,ID,gen_z,brand_a,0,1,1,3,3,3,2,2,1,0
R03395,2024-11-25,ID,gen_z,brand_a,0,1,1,2,3,3,3,4,0,1
R03396,2024-11-25,ID,gen_z,brand_a,0,0,0,2,3,3,3,2,1,0
R03397,2024-11-25,ID,gen_z,brand_a,0,0,1,2,4,4,3,2,0,1
R03398,2024-11-25,ID,gen_z,brand_a,0,0,0,4,3,3,3,2,0,0
R03399,2024-11-25,ID,gen_z,brand_a,1,0,0,1,2,4,1,2,0,1
R03400,2024-11-25,ID,gen_z,brand_a,1,1,0,1,2,5,1,2,0,1
R03401,2024-11-25,ID,gen_z,brand_a,0,1,1,3,3,4,4,2,0,1
R03402,2024-11-25,ID,gen_z,brand_a,0,1,0,3,4,3,3,2,0,0
R03403,2024-11-25,ID,millennial,brand_a,0,0,0,2,1,3,3,2,1,1
R03404,2024-11-25,ID,millennial,brand_a,0,0,0,3,2,5,2,2,0,1
R03405,2024-11-25,ID,millennial,brand_a,1,1,0,4,3,1,5,4,1,0
R03406,2024-11-25,ID,millennial,brand_a,0,0,1,2,4,4,3,2,0,1
R03407,2024-11-25,ID,millennial,brand_a,0,1,0,2,2,3,3,2,0,0
R03408,2024-11-25,ID,millennial,brand_a,0,0,0,2,3,3,3,2,0,1
R03409,2024-11-25,ID,millennial,brand_a,1,1,1,4,3,4,3,4,1,1
R03410,2024-11-25,ID,millennial,brand_a,0,0,0,2,2,5,2,2,0,1
R03411,2024-11-25,ID,millennial,brand_a,1,0,0,2,2,3,2,2,0,1
R03412,2024-11-25,ID,millennial,brand_a,0,0,0,2,1,5,1,2,0,1
R03413,2024-11-25,ID,millennial,brand_a,0,1,1,4,2,4,3,4,0,0
R03414,2024-11-25,ID,millennial,brand_a,0,0,0,2,1,2,2,2,0,0
R03415,2024-11-25,ID,millennial,brand_a,1,1,1,3,5,3,4,3,1,1
R03416,2024-11-25,ID,millennial,brand_a,0,0,0,4,3,3,2,2,0,0
R03417,2024-11-25,ID,millennial,brand_a,0,1,0,2,1,4,3,1,1,1
R03418,2024-11-25,ID,millennial,brand_a,0,1,0,3,3,3,3,4,1,1
R03419,2024-11-25,ID,millennial,brand_a,0,0,0,5,3,3,5,5,0,0
R03420,2024-11-25,ID,millennial,brand_a,0,1,0,3,1,4,2,2,1,0
R03421,2024-11-25,ID,family,brand_a,0,0,0,2,2,4,2,2,0,1
R03422,2024-11-25,ID,family,brand_a,1,1,0,2,4,3,2,1,1,0
R03423,2024-11-25,ID,family,brand_a,1,1,1,3,4,2,3,4,1,0
R03424,2024-11-25,ID,family,brand_a,1,1,0,2,3,3,2,2,1,0
R03425,2024-11-25,ID,family,brand_a,0,0,0,3,2,1,2,4,1,1
R03426,2024-11-25,ID,family,brand_a,1,0,0,2,4,4,2,4,1,0
R03427,2024-11-25,ID,family,brand_a,0,1,0,4,3,3,3,2,1,1
R03428,2024-11-25,ID,family,brand_a,1,1,1,3,3,3,4,3,1,0
R03429,2024-11-25,ID,family,brand_a,1,1,0,2,3,2,3,4,1,0
R03430,2024-11-25,ID,family,brand_a,1,0,1,4,3,2,3,4,0,1
R03431,2024-11-25,ID,family,brand_a,0,0,1,4,4,2,4,2,0,0
R03432,2024-11-25,ID,family,brand_a,1,1,1,3,3,3,3,4,0,1
R03433,2024-11-25,ID,family,brand_a,1,0,0,3,4,2,4,4,0,1
R03434,2024-11-25,ID,family,brand_a,0,1,0,3,3,4,3,2,1,1
R03435,2024-11-25,ID,family,brand_a,0,0,1,3,3,3,2,4,0,0
R03436,2024-11-25,ID,family,brand_a,1,0,1,3,3,3,2,3,0,0
R03437,2024-11-25,ID,family,brand_a,0,0,0,2,1,4,1,2,0,1
R03438,2024-11-25,ID,family,brand_a,0,1,0,4,3,4,3,2,0,1
R03439,2024-11-25,ID,premium_seekers,brand_a,1,0,1,4,2,4,2,2,1,1
R03440,2024-11-25,ID,premium_seekers,brand_a,0,1,0,3,4,2,5,5,0,0
R03441,2024-11-25,ID,premium_seekers,brand_a,1,0,1,1,3,3,2,2,0,0
R03442,2024-11-25,ID,premium_seekers,brand_a,0,0,1,3,2,3,2,2,0,1
R03443,2024-11-25,ID,premium_seekers,brand_a,0,1,0,4,3,3,4,3,1,0
R03444,2024-11-25,ID,premium_seekers,brand_a,0,0,0,1,2,3,2,1,0,1
R03445,2024-11-25,ID,premium_seekers,brand_a,0,0,0,3,2,4,2,3,1,0
R03446,2024-11-25,ID,premium_seekers,brand_a,1,0,1,3,2,3,3,3,0,0
R03447,2024-11-25,ID,premium_seekers,brand_a,0,0,0,2,3,2,2,2,0,1
R03448,2024-11-25,ID,premium_seekers,brand_a,1,1,0,3,4,3,4,4,1,0
